"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YKR022C",705.912406948947,-0.399525001769102,0.151060201194474,-2.6448064984023,0.00817376440715066,0.0656760845675077
"YLR242C",179.308974239274,0.591960325991636,0.223983252123696,2.64287762758585,0.0082204739828326,0.0658777891906199
"YER056C-A",12914.4603099713,0.498667621155492,0.188834336644332,2.64076772274065,0.0082718409015899,0.0660194133407295
"YJL214W",51.6935314717779,0.607273326192759,0.229976544325302,2.64058809986192,0.00827622716749772,0.0660194133407295
"YOL036W",1703.47957006598,-0.316055880147187,0.119679067651816,-2.64086181776327,0.00826954399679604,0.0660194133407295
"YGR080W",1422.88672969644,0.572201922070514,0.216816707622319,2.63910437689725,0.00831253831683951,0.0661362061576965
"YJL104W",1803.43674123221,-0.289448981749997,0.109683349106268,-2.63895098124293,0.00831630048589377,0.0661362061576965
"YKL151C",1117.82012743411,-0.63698515895386,0.241542924605677,-2.63715097427818,0.00836056125822872,0.0663866856550344
"YLR390W",453.317445732966,-0.56551764651796,0.214702429799051,-2.63396016080139,0.00843953897659611,0.0669116497214579
"YER020W",1004.19505093194,-0.38092757705722,0.144682961705242,-2.63284337400607,0.00846733845977267,0.0670298741693724
"YNR014W",73.9772887357177,0.642065508064805,0.244079404640891,2.63055995654145,0.00852443317702864,0.0673792962822583
"YGL263W",53.5091311449882,1.31115457261078,0.498618969903682,2.62957218186876,0.00854923804024509,0.0674728179777158
"YPL020C",1756.53194423437,0.520271825241135,0.197921583466408,2.62867655022292,0.00857178478272318,0.0675482615983989
"YDL120W",336.671003107883,-0.584805977698777,0.222812056243291,-2.6246603866903,0.0086735431822296,0.0682467444641092
"YIL115C",3751.22073597084,0.184710819146713,0.0703982291212594,2.62379922694579,0.0086955026374972,0.0683161770658957
"YBR061C",527.316453530023,0.322188086625962,0.122857657534802,2.6224501841466,0.00873000293906793,0.0684837787120548
"YPR072W",2598.30031184922,-0.431906793321852,0.164750919386405,-2.62157440413952,0.00875246549013891,0.0685565858647778
"YIL124W",1089.25514741314,0.476193745538453,0.181765497534549,2.61982473020183,0.00879749693468403,0.0688056865523182
"YNR040W",449.176972930894,-0.485722715145832,0.185458061876859,-2.61904341191888,0.00881767253500781,0.0688599322140775
"YGL075C",272.353566174647,-0.309002254072795,0.118017226545563,-2.61828093336441,0.00883740149062407,0.0688713372837508
"YGL238W",5668.81713570675,0.347108742085913,0.132587292434186,2.61796387657748,0.00884561686320814,0.0688713372837508
"YBL040C",2676.98662007456,0.352272548212945,0.134659637552615,2.6160218059053,0.00889608760715167,0.0689050982998281
"YLR270W",1242.39988964293,-0.430803090576008,0.164657462769623,-2.61635933974495,0.0088872973155155,0.0689050982998281
"YOL137W",1104.4248133739,0.61574332307448,0.235397607231387,2.61575863202903,0.00890294675206393,0.0689050982998281
"YOR304C-A",645.526963893501,0.452173796130357,0.172828884324189,2.61630917712908,0.0088886031943067,0.0689050982998281
"YDL111C",1204.89110349638,0.448867214158566,0.171660589958754,2.61485303217482,0.00892658566235897,0.068985396775526
"YLR371W",2592.0914779363,-0.177272596289141,0.0678162080670483,-2.61401516454409,0.00894850646591877,0.0690521990048124
"YIL033C",1290.86388365057,-0.531150242409655,0.203461089113844,-2.61057406466775,0.009039039642434,0.0696474743411841
"YER183C",719.843364980409,0.381098375518701,0.146090085121702,2.60865325118555,0.00908992991938119,0.0699359844832863
"YDR500C",9816.77969078983,0.484202898419849,0.185755975136744,2.60666122886978,0.00914297685536995,0.0702402106717564
"YKL128C",1822.57718497528,-0.314543926694929,0.120726882543148,-2.60541745192924,0.00917623821819343,0.0703917624967906
"YFR037C",5953.08398644863,-0.365831946265681,0.140461961238321,-2.6044912305117,0.00920107755634209,0.0704783569521874
"YDR038C",136.053553935709,-0.686960174945798,0.263960087305795,-2.6025153346383,0.00925426764616126,0.0705739677825289
"YDR477W",3519.25846351744,-0.26941783486328,0.103506883177552,-2.6028977647905,0.00924395146118846,0.0705739677825289
"YOR321W",1212.04675162046,-0.484317857122288,0.186060640797379,-2.603010798236,0.00924090431064032,0.0705739677825289
"YPL270W",1793.52405403814,-0.278822186404677,0.107249275947057,-2.5997582169442,0.00932894637594568,0.0710393120077503
"YML008C",7578.49310957326,-0.381796370057946,0.146897185793902,-2.59907205161581,0.00934761506693983,0.0710774063788802
"YCL005W",432.656760888908,-1.10643134245757,0.425928942257357,-2.59768997287119,0.00938531887670676,0.0712599174857692
"YKL061W",300.319697045236,0.53858450254272,0.207390554206913,2.59695772838996,0.00940534980777227,0.0713079072160693
"YDR188W",4940.42105505762,-0.331971108592237,0.128076310696326,-2.59197900679193,0.00954255944312306,0.072137865790237
"YGL227W",1456.33202318457,-0.232304698202401,0.0896229119617743,-2.5920235475219,0.00954132406463883,0.072137865790237
"YML099C",1152.38203735974,0.406002306608658,0.156671533784659,2.59142357772981,0.00955797676734576,0.0721495459607624
"YPR199C",514.615624193446,0.295048183583224,0.1139091790212,2.59020551388849,0.00959186496686045,0.0723004198444076
"YER023W",4012.41301123905,-0.605616088310518,0.234064434832163,-2.58739047111013,0.00967059350776195,0.0727883601069029
"YGL229C",438.356607872109,-0.538075507671151,0.208005300448427,-2.58683555905136,0.00968618057414749,0.0728003253845969
"YER043C",29006.1031842878,-0.456806697246716,0.176737592614298,-2.58466062873011,0.00974748886427001,0.073049984990012
"YGL254W",327.722132171601,0.447815634243767,0.173241347758561,2.58492351876567,0.00974006002621808,0.073049984990012
"YLR305C",3622.05789426918,0.377351402838708,0.146038783545469,2.58391225726158,0.0097686642623635,0.0731033421993562
"YOR163W",631.12505399522,-0.551162628438797,0.213440183070659,-2.5822814641062,0.0098149501149136,0.0733441890052667
"YDL189W",1828.91468198086,-0.517742138426854,0.200644681333913,-2.58039303601189,0.0098687923692485,0.0735352279548158
"YML111W",1075.42729793462,0.252443265295352,0.0978197834518813,2.58069744572203,0.00986009538503108,0.0735352279548158
"YDL088C",840.297915495162,0.295669345352207,0.114679120742361,2.57823170807579,0.00993073828565529,0.0738909439537813
"YFR018C",526.832693049941,-0.676092534214276,0.262351597484498,-2.57704752209189,0.00996482497167084,0.0740386495395143
"YDR336W",377.207419466587,0.412059018512118,0.159953245033585,2.57612165621022,0.00999154849401358,0.0741313034484517
"YJL052W",1802.9038215214,-1.2082716842524,0.469689161914296,-2.57249215487086,0.0100969244258945,0.0748049045542031
"YPR168W",259.449406441291,0.32425503871296,0.126070853832057,2.57200636671272,0.0101111032304566,0.0748049045542031
"YKL014C",6662.17480058526,0.362883577632,0.141127508675843,2.57131710916481,0.0101312511636487,0.0748474961678083
"YBR096W",525.342263483113,0.301987164103738,0.11757977671415,2.56835973449672,0.0102181055633241,0.0753820809004943
"YHR009C",2520.2450793044,-0.431550931079179,0.168087840122207,-2.56741314996624,0.0102460452668103,0.0754811351737679
"YDR539W",905.749132529409,-0.590363867528655,0.230088991299603,-2.56580666547376,0.0102936184661942,0.0757243417859635
"YDR016C",180.582508099354,-0.733379438929431,0.286311929051784,-2.56147007691317,0.0104230219670962,0.0765679904673265
"YBR191W",16187.8723955178,0.741450086848352,0.289681154009319,2.55953857055023,0.0104811224393155,0.0768862028305779
"YOR212W",3236.80116141043,-0.381635745881657,0.149286653913562,-2.55639560454363,0.0105762801225898,0.0774749759402671
"YBR244W",886.981622266508,0.413747495640457,0.161975898225903,2.55437691762892,0.0106378032187391,0.0777333111470115
"YDR359C",1761.67089034862,-0.389392206638809,0.152448268118146,-2.55425798827071,0.0106414377113386,0.0777333111470115
"YDL044C",490.43342834623,0.2583881999555,0.101254541278381,2.55186776507247,0.0107147176558952,0.0779402049347008
"YNL211C",207.44864119344,0.649696717437365,0.254581899355117,2.55201457402556,0.010710203858072,0.0779402049347008
"YPL252C",671.305992864284,-0.534335265065728,0.209377591861748,-2.55201743565066,0.0107101158911583,0.0779402049347008
"YNL038W",1029.94487993884,0.495850179233995,0.194449629910977,2.55001863187399,0.0107717162212312,0.07824538556791
"YJL072C",630.931464182743,0.716602380065463,0.281291862295474,2.54754038818489,0.0108485294562972,0.0785063449571561
"YLR097C",578.12694970941,-0.352439670229058,0.138352752391709,-2.54739905160123,0.0108529248268016,0.0785063449571561
"YMR089C",5329.35319788033,-0.318202528775263,0.124891870979057,-2.54782418007511,0.0108397087023848,0.0785063449571561
"YNR052C",1208.19572736496,-0.345666984774303,0.135831748178829,-2.54481731560441,0.0109334922224628,0.0789792959014295
"YGR177C",324.112110243224,-0.627565151802963,0.246655648406341,-2.54429669807971,0.0109498032135951,0.0789874154145741
"YBR213W",458.591516445442,-0.375863305445982,0.147889080983855,-2.54152167925781,0.0110371101259673,0.079287306305464
"YLR277C",1257.47485335474,0.358156966592436,0.140897851164807,2.54196187969895,0.0110232195138338,0.079287306305464
"YPR133C",4192.75251454492,-0.211086863412548,0.0830487956127834,-2.54172094676417,0.0110308202749672,0.079287306305464
"YER018C",253.842912096036,-1.31507457967144,0.517856454037081,-2.53945773856721,0.0111024457888236,0.0796466490312713
"__alignment_not_unique",1757445.82805329,-0.334148629903738,0.131671451145409,-2.53774547935017,0.0111569092045403,0.0799271140121407
"YBL002W",15621.9844917899,0.63528429302673,0.250835184393729,2.53267616567516,0.0113195474235757,0.0803304882054443
"YDL160C-A",77.6111402580729,0.682860065425327,0.269444971113868,2.53432106230236,0.0112665451682844,0.0803304882054443
"YLR050C",55.3395256880439,-0.985813549562564,0.388917328236768,-2.53476376080217,0.0112523181191015,0.0803304882054443
"YLR188W",1663.26491931723,-0.388154666056395,0.153249642007136,-2.53282592358891,0.0113147127442295,0.0803304882054443
"YNR050C",3403.19078773122,-0.388563806769186,0.153373009829819,-2.53345622675288,0.0112943845703445,0.0803304882054443
"YPL189W",70.5858768707835,0.72827589591358,0.287270234287251,2.53515961276153,0.0112396100950709,0.0803304882054443
"YPR010C-A",339.519441924237,0.620515859726447,0.245009373318781,2.53262090066692,0.0113213320235706,0.0803304882054443
"YCL043C",12190.1540601858,-0.351600854127998,0.139089487493645,-2.52787511453059,0.0114755163175463,0.0812215078034297
"YMR169C",305.155401527263,0.948812516568333,0.375351869125651,2.5277948362919,0.0114781404029073,0.0812215078034297
"YGL124C",590.412816040717,0.290914536787781,0.115359816121274,2.52180132189143,0.0116755631299001,0.0825062552155032
"YOR230W",5913.59157450318,0.423011846474102,0.167789987278278,2.52107919748835,0.0116995516575063,0.0825635931759702
"YGL030W",3987.95445419577,0.445533221474605,0.176863680591746,2.51907695228297,0.0117662938431876,0.0828187818219817
"YPL086C",2418.96623857339,0.297650187870985,0.118160211207557,2.51903906424255,0.0117675600396932,0.0828187818219817
"YKL051W",592.006027104716,0.507476613262024,0.20170806531539,2.51589648866313,0.011873004759415,0.0834479699374561
"YLR274W",1869.02172339066,0.236352007530578,0.0940214570640608,2.51380924004976,0.0119435016902027,0.0838301650347424
"YDL043C",270.251149448076,0.456244434346192,0.181589055407523,2.51251064290349,0.0119875489180167,0.0840259325102491
"YOR348C",55.4102002829804,0.647946631258958,0.257965226623651,2.51175958767596,0.0120130897018655,0.0840916279130588
"YNL244C",3082.90052505047,-0.810382912387401,0.322766702552609,-2.51073888966385,0.0120478774237869,0.0842217882810692
"YHR041C",287.172375602413,-0.395243861717522,0.15755228525273,-2.50865203943891,0.0121192800810481,0.0846072157067532
"YGR113W",799.840504438038,0.269260959360568,0.107354168396122,2.50815560665546,0.0121363209058742,0.0846126072807667
"YMR038C",1959.74373746317,-0.360986473413378,0.144007154092604,-2.50672597266415,0.0121855139965962,0.0848418451088314
"YLR163C",1202.3299982998,-0.252653332261768,0.100825643195811,-2.50584399219845,0.012215950617548,0.0849400523554371
"YGL070C",1581.77321304553,0.483731723113247,0.193299871934346,2.50249375890713,0.0123321799792922,0.0856337357440573
"YGL236C",478.176585826912,-0.471154149176545,0.188537379657952,-2.49899595523881,0.0124545732551361,0.0863683139999503
"YBL092W",38098.7977171756,0.656235827988328,0.263005946424658,2.4951368473196,0.0125908561611717,0.0870076271762334
"YBR227C",1116.18273307005,-0.273714495688894,0.109683415329121,-2.49549573987621,0.0125781265606483,0.0870076271762334
"YMR188C",835.738208927386,-0.381492156742144,0.15290480564234,-2.49496511989618,0.0125969512139403,0.0870076271762334
"YEL050C",1387.9863418289,-0.583066994521827,0.233834556500065,-2.49350225753167,0.0126489779938859,0.0872164648783038
"YKR083C",505.406146721262,-0.389228294135591,0.156117662684971,-2.49317269706384,0.0126607250496288,0.0872164648783038
"YFL033C",1461.92909250434,-0.199359467283143,0.0800154103498612,-2.4915134023741,0.0127200168019199,0.0875090044798746
"YLL027W",812.758806880406,-0.363966508274236,0.14613142241887,-2.49067929572988,0.0127499147410642,0.0875988197731508
"YJL041W",2500.10739578322,-0.498626010577918,0.200390522160548,-2.48827142722064,0.0128365722191282,0.0880778523900866
"YDL046W",1262.36240039411,0.566222703378424,0.227672738338905,2.48700264910753,0.0128824439746338,0.0882761411226221
"YDR078C",154.591421747128,0.687783737762289,0.276899079972296,2.48387873961554,0.0129960053642858,0.0887037059050528
"YGL177W",219.395000284063,0.443218520941348,0.178406026732316,2.48432482388256,0.0129797351558392,0.0887037059050528
"YLR200W",1601.7591920268,-0.381502142590448,0.1535482289673,-2.48457533607694,0.0129706060280247,0.0887037059050528
"YJL207C",3216.02783801988,0.311468700454692,0.125460688129687,2.4825999689459,0.0130427465003629,0.0888069383158629
"YKL175W",2417.94481824072,-0.507326526372361,0.204358605210914,-2.48253077402226,0.0130452799218072,0.0888069383158629
"YKL156W",9417.38216109905,0.486211153983358,0.196087774321455,2.47955873672314,0.0131545062310777,0.0894334469383464
"YJR127C",1071.41857728639,0.444063053289446,0.179161254577755,2.47856633029284,0.0131911581603481,0.0895655529921283
"YOR374W",1894.49682172415,0.725620944175511,0.292997676423477,2.47654163347955,0.0132662151663562,0.0899163897946989
"YPR036W-A",1816.42199646221,-0.939423417961137,0.379374850143049,-2.47624063009689,0.0132774057608784,0.0899163897946989
"YDL095W",8166.40008897521,-0.440351001929975,0.178076556222091,-2.47281849600002,0.0134052205822621,0.0900163489201408
"YDR299W",2083.93749884012,0.375625370449947,0.151902511969878,2.4728055222973,0.0134057072048024,0.0900163489201408
"YHR049W",2206.30508592101,0.591877787834538,0.239419036111966,2.47214172041751,0.013430626179971,0.0900163489201408
"YKL022C",1299.34655712888,0.198340180101221,0.0802204146350553,2.4724402261385,0.0134194152808994,0.0900163489201408
"YKL176C",2113.42290123401,0.212101074992606,0.0857876165466541,2.47239734043967,0.0134210254186546,0.0900163489201408
"YOL136C",459.064769900056,0.312682118609349,0.126443972212188,2.47289066563514,0.01340251390129,0.0900163489201408
"YOR064C",586.272790069508,0.406740459494772,0.164477456609224,2.4729252742589,0.0134012160959651,0.0900163489201408
"YOR196C",1914.13117254424,0.504906309454679,0.204185626620954,2.47278086029032,0.0134066322797176,0.0900163489201408
"YGL244W",2323.38876211638,-0.159582311547543,0.0646133840443548,-2.46980271824171,0.0135187583529819,0.0904904275339238
"YJL039C",5019.93117747347,0.271487461612023,0.109977206366448,2.46857935913935,0.0135650569884525,0.0906836264742175
"YGR156W",626.172262091937,-0.598578346946706,0.242540694017584,-2.4679501696458,0.0135889234867501,0.0907265610456833
"YBR259W",479.555730949484,0.284791501704054,0.11559250666953,2.46375400888442,0.0137490436243313,0.0912302440266449
"YDR240C",924.160892141005,0.456511097004431,0.185183373844742,2.46518403637667,0.0136942894151192,0.0912302440266449
"YGR121C",184.031863572664,-0.811577174848941,0.329367527720471,-2.46404732265445,0.0137377972213377,0.0912302440266449
"YMR096W",769.722506520021,-2.2566633447608,0.916144323147833,-2.46321817179089,0.0137696099905626,0.0912302440266449
"YMR223W",538.091798510969,0.397431591604824,0.16130000085628,2.46392801918792,0.0137423706419374,0.0912302440266449
"YMR318C",1806.25755210338,-0.685617020963561,0.278328408589464,-2.46333827164172,0.0137649979871669,0.0912302440266449
"YNL125C",675.031837818774,0.386902629376344,0.157258124501194,2.46030296115738,0.0138819775468371,0.0918577165662845
"YBL078C",458.761533737788,0.652734298943243,0.265420769797057,2.45924348513618,0.0139230154650666,0.0920122025842587
"YML019W",809.126667546451,0.666975617994808,0.271324763742007,2.45821873682349,0.0139628100896675,0.0921580904522344
"YCR048W",619.942831318101,-0.752190603919487,0.30651287639378,-2.45402611717082,0.0141266721007909,0.0928859944326339
"YGL221C",1935.37544416384,-0.637925524486123,0.259928460685779,-2.45423499528701,0.014118468434453,0.0928859944326339
"YHR025W",1346.95091748699,-0.775988541160243,0.316141404289523,-2.45456156843534,0.0141056507326605,0.0928859944326339
"YGR047C",2008.73758342823,-0.189442569002749,0.0772270283964531,-2.45306044964239,0.0141646532940174,0.0929008345298667
"YNR039C",1068.01766437047,0.195705920464835,0.0797767300756644,2.4531704956974,0.0141603204686075,0.0929008345298667
"YJL076W",5504.14234106096,-0.345590389211996,0.140924731834428,-2.45230474958809,0.0141944389621704,0.0929789383403627
"YCL026C-B",37.1583212961296,-0.782588421445529,0.31949847132405,-2.44942774906673,0.0143083412814658,0.0936071484338409
"YDR351W",1702.89652021722,0.32877513072502,0.13428409698346,2.44835492891997,0.0143510208622163,0.0936507647482898
"YMR222C",520.091394956715,0.49922182112541,0.203891945480562,2.44846268914043,0.0143467288126223,0.0936507647482898
"YDR141C",3321.23935107562,0.332371223458845,0.13579095104756,2.44766842631829,0.0143783906063198,0.0937117914078563
"YMR167W",762.510462861867,0.2772223945178,0.113289515212115,2.44702604648585,0.014404042932414,0.0937614859718213
"YCL033C",308.815578234177,-0.680453619450329,0.278187672628721,-2.44602362506007,0.0144441535368006,0.0939050531811248
"YMR209C",1100.09326594545,0.664581955830842,0.272050307719263,2.44286419450274,0.0145712193021213,0.0946128733961712
"YKR039W",492.75260152277,-0.708305595472624,0.290100068710662,-2.44159058155574,0.0146227194488201,0.0948288826101162
"YBL041W",2845.68533500755,-0.241025698616214,0.0987718267509663,-2.44022720389604,0.0146780271075486,0.0949507698835329
"YHR011W",407.332381370152,-0.364288792725091,0.149263467395397,-2.4405757087238,0.0146638719206596,0.0949507698835329
"YOL012C",566.826497306598,-0.9746171821036,0.400290731878071,-2.434773289731,0.0149011225940322,0.0962742094553561
"YGR090W",5452.6910383604,0.194506280966714,0.0799472125166121,2.43293386778555,0.0149770360809014,0.0964330803953021
"YOL078W",1431.9361206758,0.267052578709349,0.109756872579218,2.43312853613428,0.014968985972357,0.0964330803953021
"YOR357C",587.181152356167,0.5473277599879,0.224975759670784,2.43282992260511,0.0149813360814082,0.0964330803953021
"YPR162C",924.130217884778,0.379653836416877,0.15612549407435,2.43172224157112,0.0150272261801143,0.0966089040330957
"YDR042C",110.620901752687,1.2382043781022,0.509307864123104,2.43115110785511,0.0150509360146988,0.0966418743363564
"YGR216C",343.338386503914,0.272292493022566,0.112116092432852,2.42866556543296,0.0151545040601669,0.0971868996509596
"YOR251C",1132.85383165018,0.382870378327225,0.157729932208424,2.42737933736826,0.0152083448688785,0.0974120710135926
"YBL068W",969.942808754677,0.429967338105408,0.177316088969637,2.42486364663183,0.0153141373955268,0.0979690388611745
"YKL197C",1095.142264099,-0.241577115776562,0.0996950435140377,-2.42316074361857,0.0153861168989603,0.0983085921271404
"YPL009C",4051.00864752544,0.173191726013705,0.0715218495031976,2.42152191556459,0.0154556690675168,0.098631821865221
"YDL181W",934.20778081743,1.01837239176231,0.421100364802708,2.41836026962226,0.0155906321479706,0.0993711737764649
"YJL218W",121.145035678433,0.503585833173984,0.208574593339338,2.41441598955765,0.0157604570148387,0.100207991362074
"YLR043C",2353.06672799767,0.549123628544345,0.227433084774904,2.4144404016145,0.0157594009452991,0.100207991362074
"YIL083C",910.749824628626,-0.529672404813973,0.219575734943486,-2.41225381734598,0.0158542401981794,0.100681200574763
"YML057W",1901.63477819654,0.24483955129889,0.101633967691623,2.40903269703866,0.0159948649165348,0.101450356623046
"YGL096W",192.67006999885,0.380042819448765,0.157807129287814,2.40827408219074,0.0160281429455101,0.10153760226504
"YGL071W",1385.94043788185,-0.348006876449335,0.144717541935561,-2.40473180925291,0.0161843381930337,0.102097989082986
"YGR120C",414.215816795477,0.273105291904309,0.113602380271789,2.40404550724127,0.0162147546592091,0.102097989082986
"YML016C",1427.81888359346,0.481859169705044,0.200289721360808,2.40581077466781,0.0161366205217077,0.102097989082986
"YNR044W",730.844103386475,0.55618196931458,0.231285691518133,2.40474006698757,0.0161839725210338,0.102097989082986
"YOR147W",862.034618586559,0.379703785567844,0.157929251286935,2.4042650900559,0.0162050174284983,0.102097989082986
"YNL045W",1376.77976865344,0.33170391808313,0.138009501745278,2.40348609253984,0.0162395847128643,0.102130689348981
"YOR175C",3501.06145825227,-0.358736247906745,0.149369937226889,-2.40166297560824,0.0163207372069226,0.102517094460392
"YBR181C",7923.51445473999,0.594361853114117,0.247768829288893,2.39885644542116,0.0164463609233729,0.10293324086939
"YDR449C",1402.8110907586,0.418040546558632,0.174232796720831,2.39932179489978,0.0164254727511328,0.10293324086939
"YJR132W",2661.57964737279,0.324879033863486,0.135424448530164,2.39896885229792,0.0164413131722689,0.10293324086939
"YDR222W",1318.63967398936,0.534052167910473,0.222697630610486,2.3981044003318,0.0164801673483093,0.103020853820381
"YHR137W",299.83692989387,0.749275323006035,0.312672924429884,2.39635499099334,0.0165590441872201,0.103389662446256
"YPL037C",22786.2607507908,1.05335970974718,0.439775590179313,2.39522095648302,0.0166103521423022,0.103585661261527
"YCR089W",393.155781106635,0.440375037450544,0.183889777125665,2.39477715582636,0.0166304693174841,0.103586911281718
"YJR044C",1054.84888496948,0.430881639728474,0.180018949603103,2.39353490662211,0.0166868934128802,0.103814034258839
"YBL045C",2192.2480166056,0.518010225868322,0.216792478041964,2.38942896242023,0.0168745868632501,0.104481816994957
"YDR337W",925.585483891342,-0.28198757419571,0.117993182264756,-2.38986328517676,0.0168546455759281,0.104481816994957
"YHR199C-A",144.01595349788,0.588887487110907,0.246376623516313,2.39019221347482,0.0168395570869269,0.104481816994957
"YOR210W",1766.29430110386,0.551843960855721,0.230928063547093,2.38967907312479,0.0168631008725152,0.104481816994957
"YKR097W",51.175627718704,0.844658196220254,0.353871183780484,2.38690866884549,0.0169907116566255,0.104950939817232
"YML124C",2704.06688014762,-0.383431027236612,0.160635703238969,-2.38696018074016,0.0169883311974043,0.104950939817232
"YDL042C",726.790929837132,0.388329400470275,0.162834152155399,2.38481544154003,0.0170876914799661,0.105358312640203
"YJL069C",2258.0899444614,0.31728446072693,0.133055003340793,2.38461127173303,0.0170971766714731,0.105358312640203
"YGR062C",150.207498269744,-0.379501541674098,0.159293490256103,-2.38240458579918,0.0171999886290868,0.1057960793151
"YLR414C",1326.75699068634,0.250003735918921,0.104945965279568,2.3822138874318,0.0172088988849403,0.1057960793151
"YKL183W",254.956880235606,-0.915112277988963,0.384215155783197,-2.38177038103447,0.0172296370898752,0.105798515353531
"YOR217W",3703.33021129113,-0.336743360841892,0.141425334878987,-2.38106815253457,0.0172625178842829,0.105875419240749
"YGR283C",896.689532025784,0.706284340529785,0.296889107451209,2.37894999447178,0.0173620310621286,0.10636033398602
"YBR218C",6838.61169401473,-0.400198687073116,0.168260549792302,-2.37844632961864,0.0173857676416143,0.106380444122395
"YKL157W",6589.98569230821,-0.239148946377705,0.100635208078213,-2.37639441448603,0.0174827641030525,0.106722835798094
"YNR075W",195.140393741394,0.406435878077294,0.171021293960277,2.37652206146736,0.0174767162685925,0.106722835798094
"YCL010C",989.467445718609,-0.369773052008268,0.155637044134777,-2.3758678665733,0.0175077310151538,0.106749951945856
"YCL009C",3191.53724420074,-0.574022085199081,0.241862978368886,-2.3733358824499,0.0176282251849244,0.107358781249171
"YKL210W",14074.5943080825,-0.269927116303165,0.113858350523401,-2.37072744390134,0.0177531172540655,0.107992938992275
"YKL088W",1340.25891115713,-0.326410990352293,0.137711424273524,-2.37025353614797,0.0177758910095689,0.108005150865383
"YDR115W",1062.28142099256,0.498174120818164,0.210466827871819,2.36699591026082,0.0179331309780062,0.108718810816621
"YEL030W",328.873346748442,0.512942780010597,0.216749542841615,2.36652300754987,0.0179560581602533,0.108718810816621
"YNL278W",638.098764758936,-0.285236290963899,0.120509037773992,-2.36692862404929,0.0179363915700784,0.108718810816621
"YNL051W",758.796151677287,0.371683928730956,0.157260847486132,2.36348674620829,0.0181038742099974,0.109486336937438
"YDR487C",1519.35687548401,-0.387808049607468,0.164211971853558,-2.36163079481994,0.018194752401438,0.109780634849047
"YOR060C",381.919838730107,0.415145455965683,0.175785269958804,2.36166236262557,0.0181932033246106,0.109780634849047
"YJR138W",1729.18758728012,0.262655598296231,0.111259064153285,2.36075685424032,0.0182376837820399,0.109912159154565
"YGL068W",455.960024118495,-0.567471461815191,0.240455852418983,-2.35998190980355,0.0182758262491701,0.110014551298535
"YAL008W",817.159535893669,0.450855892155102,0.191199535325965,2.35803863951062,0.0183717805627988,0.110169604856407
"YBR023C",3757.41304501924,-0.205168368226432,0.0869878077768814,-2.35858763969172,0.0183446275762041,0.110169604856407
"YOR198C",8615.15402027807,-0.408150966833354,0.173098062405161,-2.35791759400528,0.0183777720808004,0.110169604856407
"YPL008W",644.695477421403,-0.319412980565023,0.135473924544342,-2.3577450910893,0.0183863135964932,0.110169604856407
"YDR021W",715.074232503565,0.691690039883677,0.29362153761796,2.35571969786377,0.0184868615519414,0.110517433254767
"YIL062C",962.917821793477,0.28171167020591,0.119569051933217,2.35605840851909,0.0184700132770302,0.110517433254767
"YPL072W",587.522697060516,-0.448487790876059,0.190421944155672,-2.35523165601867,0.0185111615679832,0.11053565018953
"YKL005C",1503.18200260847,0.357874900333094,0.152106392512952,2.3527932943556,0.0186329888169191,0.111135521601831
"YNL238W",2218.34995297877,-0.228300084106322,0.0971459414922777,-2.35007330825519,0.0187697139807447,0.11182277481541
"YOR091W",3163.717316485,-0.400483574204563,0.170496610713203,-2.348923961182,0.0188277513021753,0.11191215374013
"YPL135W",946.63626742273,-0.340759452775491,0.145054930646603,-2.34917524869033,0.0188150489222562,0.11191215374013
"YLR314C",3667.95333475581,-0.466988524801465,0.198959175461957,-2.34715751971317,0.0189172553549825,0.112315804910118
"YGR172C",416.975092495508,0.6811077182612,0.290545021110523,2.34424157625509,0.0190658178572574,0.113060814859281
"YNL217W",1783.058411851,-0.470377910929775,0.200686628182183,-2.34384281200223,0.0190862133140644,0.113060814859281
"YBL052C",1921.25326228185,-0.343282179856187,0.146580518061588,-2.34193591614919,0.0191840085665221,0.113061194530343
"YDR470C",448.288514578768,-0.408650111363058,0.174428575998325,-2.34279336986035,0.0191399799445923,0.113061194530343
"YER145C",8581.46687722493,-0.632118291352483,0.269970124316198,-2.34143793856288,0.0192096193868029,0.113061194530343
"YHR128W",3928.73536568182,0.188487379985133,0.0804978853993363,2.34151964427487,0.0192054152411573,0.113061194530343
"YLR146C",472.54691295277,0.47054157372717,0.200974471356312,2.3413002186379,0.0192167075494756,0.113061194530343
"YPR043W",12659.1710359589,0.535892965446231,0.228851567600629,2.34166176384434,0.0191981044325791,0.113061194530343
"YPL083C",1270.19771653125,0.436291325353485,0.186381647083779,2.34084917790951,0.0192399376983661,0.113069961547121
"YDL226C",2945.78142750629,-0.45206443643379,0.19316129567438,-2.34034688396299,0.0192658364462267,0.113094373991902
"YBR248C",3102.97106989625,-0.509425942634183,0.217797320152758,-2.33899086672363,0.0193359061804127,0.113250054103971
"YDR432W",3882.84828031793,-0.33952464101819,0.145138464188074,-2.33931537664768,0.0193191174790557,0.113250054103971
"YER037W",944.250394780822,0.805428518914725,0.344535503012084,2.33772285257486,0.0194016298966712,0.113282481799168
"YHR203C",15305.3801250251,0.274355861790812,0.117324322453232,2.33843977151606,0.019364446608649,0.113282481799168
"YJL131C",451.244897562723,0.33004135554322,0.141186700638255,2.3376235442235,0.0194067854803035,0.113282481799168
