	KO30Cr1	KO30Cr2	KO20Cr1	KO20Cr2	WT30Cr1	WT30Cr2	WT20Cr1	WT20Cr2
YLR116W	74.0	99.0	334.0	281.0	119.0	170.0	169.0	94.0
YLR117C	76.0	78.0	252.0	237.0	88.0	137.0	173.0	83.0
YLR118C	153.0	147.0	419.0	387.0	253.0	286.0	251.0	152.0
YLR119W	44.0	25.0	118.0	133.0	51.0	62.0	58.0	30.0
YLR120C	324.0	324.0	1217.0	1045.0	471.0	514.0	734.0	389.0
YLR121C	49.0	49.0	246.0	244.0	65.0	104.0	137.0	90.0
YLR125W	5.0	3.0	25.0	30.0	4.0	5.0	8.0	4.0
YLR126C	65.0	51.0	162.0	171.0	105.0	129.0	230.0	116.0
YLR127C	30.0	25.0	79.0	94.0	45.0	58.0	43.0	29.0
YLR128W	25.0	35.0	79.0	74.0	39.0	58.0	58.0	40.0
YLR129W	325.0	335.0	981.0	923.0	542.0	661.0	677.0	369.0
YLR130C	188.0	130.0	239.0	289.0	367.0	240.0	326.0	169.0
YLR131C	102.0	106.0	192.0	207.0	141.0	175.0	160.0	86.0
YLR132C	32.0	30.0	60.0	49.0	50.0	66.0	46.0	32.0
YLR133W	248.0	302.0	567.0	500.0	442.0	527.0	497.0	283.0
YLR134W	681.0	623.0	1628.0	1215.0	942.0	1453.0	1300.0	731.0
YLR135W	37.0	33.0	96.0	82.0	50.0	54.0	59.0	37.0
YLR136C	45.0	20.0	308.0	297.0	184.0	138.0	722.0	385.0
YLR137W	38.0	50.0	84.0	66.0	35.0	65.0	47.0	33.0
YLR138W	123.0	128.0	392.0	368.0	238.0	253.0	307.0	146.0
YLR139C	42.0	58.0	139.0	147.0	73.0	62.0	80.0	40.0
YLR141W	18.0	16.0	46.0	53.0	29.0	29.0	39.0	20.0
YLR142W	11.0	5.0	20.0	13.0	14.0	12.0	4.0	5.0
YLR143W	106.0	89.0	360.0	318.0	136.0	184.0	227.0	111.0
YLR144C	121.0	131.0	190.0	210.0	201.0	232.0	153.0	63.0
YLR145W	34.0	32.0	98.0	129.0	61.0	64.0	59.0	36.0
YLR146C	73.0	75.0	247.0	275.0	106.0	128.0	145.0	87.0
YLR146W-A	52.0	47.0	118.0	108.0	67.0	70.0	37.0	19.0
YLR147C	100.0	95.0	392.0	405.0	118.0	130.0	154.0	74.0
YLR148W	160.0	169.0	371.0	346.0	192.0	276.0	231.0	113.0
YLR149C	35.0	37.0	72.0	80.0	40.0	45.0	81.0	38.0
YLR150W	6274.0	6486.0	18039.0	16753.0	10402.0	14120.0	12719.0	6803.0
YLR151C	26.0	20.0	60.0	59.0	35.0	43.0	42.0	18.0
YLR152C	8.0	16.0	32.0	30.0	18.0	37.0	37.0	24.0
YLR153C	1590.0	1692.0	2533.0	2650.0	2671.0	3630.0	4296.0	2332.0
YLR154C	59.0	67.0	112.0	138.0	72.0	122.0	86.0	38.0
YLR162W	2.0	2.0	4.0	1.0	3.0	4.0	3.0	2.0
YLR163C	185.0	165.0	405.0	356.0	262.0	323.0	351.0	193.0
YLR164W	2.0	1.0	5.0	6.0	7.0	3.0	1.0	4.0
YLR165C	10.0	10.0	35.0	27.0	14.0	6.0	11.0	5.0
YLR166C	171.0	128.0	380.0	343.0	262.0	297.0	274.0	142.0
YLR167W	5509.0	6051.0	12496.0	12877.0	11189.0	15408.0	13832.0	7830.0
YLR168C	72.0	95.0	224.0	249.0	112.0	131.0	123.0	71.0
YLR170C	98.0	114.0	324.0	331.0	167.0	192.0	202.0	120.0
YLR172C	438.0	507.0	1342.0	1240.0	731.0	873.0	779.0	434.0
YLR173W	48.0	46.0	107.0	96.0	65.0	72.0	77.0	56.0
YLR175W	1719.0	1594.0	5270.0	5067.0	2683.0	3361.0	3855.0	1986.0
YLR176C	58.0	58.0	125.0	123.0	77.0	88.0	79.0	25.0
YLR177W	72.0	65.0	106.0	136.0	84.0	101.0	86.0	39.0
YLR178C	333.0	336.0	226.0	302.0	282.0	405.0	294.0	144.0
YLR179C	481.0	466.0	1127.0	1077.0	867.0	1161.0	1076.0	594.0
YLR180W	2300.0	2324.0	6993.0	6524.0	4093.0	5247.0	5893.0	3232.0
YLR181C	95.0	102.0	245.0	221.0	151.0	160.0	161.0	77.0
YLR182W	147.0	152.0	356.0	343.0	236.0	265.0	305.0	152.0
YLR183C	161.0	187.0	312.0	291.0	276.0	303.0	242.0	134.0
YLR185W	3010.0	3260.0	8885.0	8438.0	5331.0	6902.0	5853.0	3090.0
YLR186W	240.0	314.0	878.0	850.0	408.0	530.0	489.0	277.0
YLR187W	188.0	204.0	524.0	465.0	257.0	336.0	290.0	156.0
YLR188W	113.0	102.0	203.0	200.0	147.0	200.0	132.0	69.0
YLR189C	66.0	71.0	115.0	107.0	119.0	163.0	163.0	76.0
YLR190W	150.0	164.0	503.0	455.0	268.0	319.0	352.0	192.0
YLR191W	59.0	64.0	151.0	146.0	97.0	108.0	120.0	67.0
YLR192C	836.0	774.0	2138.0	2045.0	1458.0	1672.0	1852.0	859.0
YLR193C	96.0	90.0	172.0	183.0	123.0	161.0	129.0	65.0
YLR194C	139.0	134.0	511.0	560.0	213.0	283.0	253.0	154.0
YLR195C	308.0	317.0	720.0	750.0	544.0	686.0	736.0	380.0
YLR196W	511.0	527.0	1952.0	1790.0	862.0	1087.0	1195.0	635.0
YLR197W	1942.0	2180.0	8080.0	7586.0	3204.0	4065.0	4908.0	2575.0
YLR199C	154.0	185.0	344.0	345.0	223.0	275.0	218.0	128.0
YLR200W	138.0	145.0	379.0	396.0	291.0	311.0	245.0	154.0
YLR201C	94.0	107.0	251.0	267.0	139.0	214.0	173.0	104.0
YLR203C	216.0	194.0	412.0	421.0	318.0	404.0	410.0	228.0
YLR204W	85.0	96.0	172.0	220.0	121.0	162.0	149.0	111.0
YLR205C	14.0	11.0	67.0	83.0	34.0	33.0	136.0	76.0
YLR206W	278.0	305.0	668.0	678.0	454.0	534.0	508.0	280.0
YLR207W	126.0	129.0	334.0	323.0	194.0	255.0	252.0	124.0
YLR208W	643.0	667.0	1728.0	1531.0	1010.0	1377.0	1166.0	625.0
YLR209C	221.0	189.0	549.0	504.0	228.0	321.0	319.0	193.0
YLR210W	52.0	50.0	114.0	122.0	82.0	89.0	76.0	48.0
YLR211C	15.0	15.0	30.0	39.0	18.0	30.0	33.0	21.0
YLR212C	86.0	91.0	211.0	208.0	157.0	175.0	162.0	68.0
YLR213C	2.0	7.0	11.0	13.0	3.0	3.0	5.0	3.0
YLR214W	45.0	20.0	108.0	104.0	155.0	100.0	313.0	170.0
YLR215C	66.0	84.0	228.0	198.0	77.0	123.0	101.0	49.0
YLR216C	1177.0	1185.0	1978.0	1932.0	1840.0	2390.0	1577.0	960.0
YLR218C	18.0	14.0	21.0	31.0	32.0	33.0	32.0	20.0
YLR219W	247.0	230.0	472.0	467.0	290.0	324.0	274.0	149.0
YLR220W	187.0	248.0	486.0	430.0	233.0	302.0	210.0	113.0
YLR221C	145.0	159.0	628.0	573.0	233.0	291.0	333.0	174.0
YLR222C	283.0	297.0	1145.0	1064.0	444.0	579.0	677.0	346.0
YLR223C	157.0	140.0	548.0	469.0	200.0	228.0	295.0	150.0
YLR224W	32.0	17.0	64.0	64.0	30.0	47.0	33.0	19.0
YLR225C	157.0	196.0	950.0	882.0	271.0	292.0	679.0	401.0
YLR226W	76.0	83.0	236.0	238.0	118.0	129.0	141.0	82.0
YLR227C	2.0	3.0	12.0	16.0	6.0	5.0	10.0	2.0
YLR227W-B	6.0	6.0	6.0	2.0	12.0	12.0	15.0	2.0
YLR228C	43.0	47.0	186.0	182.0	83.0	100.0	125.0	68.0
YLR229C	431.0	453.0	1155.0	1139.0	620.0	791.0	804.0	433.0
YLR231C	244.0	311.0	249.0	296.0	388.0	554.0	219.0	131.0
YLR233C	13.0	11.0	25.0	32.0	14.0	16.0	16.0	7.0
YLR234W	19.0	22.0	40.0	40.0	37.0	31.0	27.0	15.0
YLR237W	56.0	74.0	365.0	421.0	94.0	108.0	385.0	235.0
YLR238W	47.0	50.0	119.0	104.0	76.0	76.0	57.0	30.0
YLR239C	48.0	62.0	105.0	142.0	77.0	79.0	89.0	40.0
YLR240W	64.0	62.0	159.0	170.0	95.0	108.0	109.0	56.0
YLR241W	160.0	148.0	364.0	308.0	310.0	306.0	316.0	179.0
YLR242C	35.0	23.0	49.0	48.0	36.0	37.0	38.0	23.0
YLR243W	128.0	123.0	438.0	352.0	168.0	179.0	189.0	117.0
YLR244C	1033.0	1125.0	1933.0	2051.0	2094.0	2758.0	2376.0	1285.0
YLR245C	29.0	41.0	68.0	69.0	40.0	71.0	44.0	22.0
YLR246W	20.0	14.0	25.0	15.0	16.0	20.0	11.0	11.0
YLR247C	105.0	105.0	173.0	177.0	139.0	175.0	114.0	55.0
YLR248W	355.0	355.0	964.0	881.0	479.0	644.0	651.0	367.0
YLR249W	29276.0	32565.0	78563.0	73702.0	49452.0	64380.0	60987.0	30697.0
YLR250W	295.0	273.0	731.0	740.0	403.0	525.0	607.0	303.0
YLR251W	15.0	16.0	19.0	28.0	36.0	25.0	23.0	12.0
YLR253W	64.0	62.0	138.0	126.0	76.0	94.0	142.0	67.0
YLR254C	27.0	27.0	74.0	86.0	26.0	41.0	35.0	26.0
YLR256W	379.0	402.0	1119.0	986.0	531.0	635.0	652.0	368.0
YLR256W-A	7.0	9.0	9.0	14.0	4.0	11.0	2.0	3.0
YLR257W	462.0	499.0	811.0	892.0	687.0	795.0	556.0	305.0
YLR258W	478.0	489.0	501.0	587.0	587.0	762.0	348.0	194.0
YLR259C	3175.0	3250.0	4777.0	5016.0	5870.0	7681.0	7299.0	3461.0
YLR260W	68.0	75.0	198.0	159.0	126.0	134.0	107.0	73.0
YLR262C	84.0	79.0	273.0	311.0	168.0	232.0	217.0	129.0
YLR262C-A	631.0	682.0	2263.0	2324.0	612.0	908.0	629.0	420.0
YLR264W	2349.0	2590.0	7289.0	7262.0	1713.0	2114.0	1184.0	824.0
YLR265C	35.0	43.0	62.0	63.0	51.0	62.0	39.0	26.0
YLR266C	26.0	21.0	28.0	23.0	36.0	41.0	30.0	15.0
YLR267W	4.0	2.0	14.0	12.0	3.0	8.0	28.0	16.0
YLR268W	205.0	202.0	397.0	387.0	321.0	360.0	229.0	136.0
YLR270W	245.0	257.0	448.0	516.0	534.0	731.0	639.0	348.0
YLR271W	10.0	18.0	37.0	48.0	32.0	39.0	33.0	26.0
YLR272C	87.0	89.0	180.0	179.0	155.0	161.0	150.0	87.0
YLR273C	10.0	13.0	18.0	11.0	19.0	18.0	10.0	5.0
YLR274W	213.0	224.0	571.0	525.0	327.0	376.0	385.0	192.0
YLR275W	55.0	68.0	196.0	169.0	77.0	103.0	107.0	54.0
YLR276C	360.0	363.0	1242.0	1165.0	551.0	687.0	747.0	410.0
YLR277C	71.0	79.0	227.0	182.0	133.0	150.0	155.0	86.0
YLR278C	103.0	123.0	273.0	301.0	146.0	174.0	192.0	98.0
YLR283W	34.0	20.0	61.0	55.0	37.0	37.0	39.0	12.0
YLR284C	27.0	40.0	111.0	129.0	53.0	54.0	81.0	44.0
YLR285W	197.0	248.0	686.0	615.0	288.0	376.0	418.0	187.0
YLR286C	3766.0	3721.0	3980.0	3930.0	5247.0	6119.0	3678.0	1974.0
YLR287C	170.0	161.0	454.0	420.0	274.0	294.0	288.0	139.0
YLR287C-A	2339.0	2417.0	6185.0	6022.0	3300.0	3798.0	2730.0	1751.0
YLR288C	15.0	16.0	49.0	55.0	31.0	34.0	30.0	14.0
YLR289W	23.0	24.0	48.0	66.0	33.0	38.0	47.0	15.0
YLR290C	72.0	70.0	148.0	157.0	127.0	140.0	153.0	78.0
YLR291C	301.0	295.0	689.0	684.0	429.0	517.0	449.0	225.0
YLR292C	206.0	220.0	592.0	545.0	320.0	395.0	445.0	234.0
YLR293C	3376.0	3493.0	8768.0	8414.0	5551.0	7111.0	5286.0	3017.0
YLR295C	285.0	303.0	660.0	621.0	359.0	476.0	302.0	187.0
YLR297W	18.0	26.0	129.0	158.0	30.0	27.0	40.0	23.0
YLR298C	77.0	75.0	215.0	264.0	90.0	127.0	123.0	61.0
YLR299W	108.0	113.0	339.0	310.0	132.0	168.0	294.0	155.0
YLR300W	2800.0	2963.0	6574.0	6430.0	3434.0	4604.0	4227.0	2246.0
YLR301W	768.0	755.0	1280.0	1187.0	1149.0	1638.0	1158.0	584.0
YLR303W	284.0	285.0	392.0	404.0	656.0	828.0	835.0	398.0
YLR304C	2379.0	2462.0	8085.0	7282.0	2983.0	3942.0	7511.0	3455.0
YLR305C	310.0	277.0	750.0	674.0	396.0	429.0	521.0	235.0
YLR306W	44.0	41.0	104.0	110.0	43.0	58.0	55.0	32.0
YLR309C	196.0	209.0	458.0	426.0	282.0	293.0	366.0	212.0
YLR310C	196.0	206.0	486.0	443.0	264.0	263.0	279.0	138.0
YLR312C	7.0	9.0	10.0	10.0	3.0	9.0	9.0	5.0
YLR312W-A	115.0	109.0	221.0	243.0	142.0	170.0	176.0	114.0
YLR313C	20.0	14.0	34.0	31.0	15.0	35.0	25.0	15.0
YLR314C	623.0	758.0	1060.0	1036.0	1139.0	1303.0	1295.0	621.0
YLR315W	13.0	21.0	32.0	40.0	28.0	39.0	17.0	21.0
YLR316C	30.0	35.0	95.0	91.0	66.0	94.0	73.0	35.0
YLR318W	12.0	10.0	20.0	17.0	17.0	10.0	8.0	7.0
YLR319C	117.0	123.0	312.0	282.0	187.0	241.0	207.0	101.0
YLR320W	12.0	13.0	36.0	33.0	16.0	18.0	17.0	8.0
YLR321C	202.0	234.0	522.0	473.0	302.0	439.0	311.0	165.0
YLR323C	32.0	42.0	75.0	71.0	44.0	59.0	52.0	19.0
YLR324W	115.0	102.0	176.0	213.0	163.0	227.0	206.0	139.0
YLR325C	3433.0	3483.0	10399.0	10155.0	5890.0	7271.0	6240.0	3399.0
YLR326W	71.0	70.0	139.0	126.0	78.0	114.0	82.0	49.0
YLR327C	25.0	28.0	20.0	22.0	37.0	42.0	16.0	19.0
YLR328W	161.0	179.0	320.0	289.0	244.0	347.0	238.0	143.0
YLR330W	454.0	476.0	1300.0	1275.0	636.0	824.0	945.0	490.0
YLR332W	99.0	91.0	350.0	334.0	192.0	251.0	241.0	125.0
YLR333C	2093.0	2072.0	4271.0	4312.0	2865.0	3780.0	2071.0	1432.0
YLR335W	636.0	687.0	1245.0	1194.0	933.0	1103.0	1017.0	572.0
YLR336C	210.0	184.0	571.0	450.0	290.0	365.0	343.0	183.0
YLR337C	456.0	472.0	914.0	933.0	569.0	843.0	652.0	352.0
YLR340W	10284.0	11065.0	23935.0	22151.0	18615.0	24394.0	23788.0	10932.0
YLR342W	4157.0	4426.0	10287.0	9658.0	6518.0	7958.0	8167.0	4186.0
YLR344W	1762.0	1696.0	4984.0	4629.0	2833.0	3550.0	2779.0	1541.0
YLR345W	85.0	117.0	221.0	230.0	156.0	160.0	187.0	71.0
YLR346C	10.0	7.0	27.0	28.0	25.0	20.0	41.0	17.0
YLR347C	749.0	782.0	1508.0	1444.0	1215.0	1640.0	1070.0	645.0
YLR348C	52.0	47.0	65.0	69.0	124.0	148.0	119.0	63.0
YLR350W	225.0	236.0	619.0	611.0	275.0	358.0	388.0	241.0
YLR351C	203.0	196.0	341.0	362.0	336.0	404.0	365.0	184.0
YLR352W	43.0	46.0	122.0	118.0	84.0	103.0	120.0	67.0
YLR353W	28.0	28.0	73.0	59.0	41.0	42.0	53.0	25.0
YLR354C	2180.0	2227.0	5380.0	5279.0	4006.0	5614.0	5537.0	2829.0
YLR355C	6290.0	7195.0	12429.0	11873.0	12333.0	17487.0	16763.0	8847.0
YLR356W	109.0	106.0	215.0	235.0	142.0	217.0	199.0	118.0
YLR357W	267.0	289.0	668.0	666.0	408.0	472.0	416.0	221.0
YLR359W	666.0	752.0	1667.0	1549.0	1139.0	1454.0	2765.0	1439.0
YLR360W	41.0	40.0	68.0	71.0	61.0	69.0	58.0	33.0
YLR361C	71.0	44.0	101.0	111.0	99.0	104.0	84.0	51.0
YLR361C-A	58.0	55.0	139.0	157.0	74.0	111.0	95.0	51.0
YLR362W	79.0	91.0	302.0	316.0	119.0	144.0	210.0	92.0
YLR363C	84.0	80.0	278.0	259.0	120.0	122.0	126.0	80.0
YLR363W-A	87.0	71.0	314.0	310.0	98.0	110.0	88.0	73.0
YLR364W	21.0	15.0	43.0	44.0	41.0	34.0	23.0	14.0
YLR367W	179.0	202.0	348.0	295.0	1680.0	2224.0	2143.0	1107.0
YLR368W	26.0	30.0	77.0	66.0	39.0	50.0	53.0	26.0
YLR369W	113.0	117.0	312.0	305.0	173.0	208.0	224.0	107.0
YLR370C	312.0	289.0	717.0	782.0	394.0	602.0	479.0	282.0
YLR371W	122.0	134.0	245.0	286.0	200.0	207.0	237.0	113.0
YLR372W	1027.0	1002.0	2590.0	2292.0	1532.0	1945.0	1684.0	1025.0
YLR373C	91.0	124.0	274.0	264.0	165.0	198.0	184.0	111.0
YLR375W	67.0	78.0	152.0	137.0	116.0	150.0	132.0	71.0
YLR376C	7.0	6.0	22.0	19.0	16.0	11.0	11.0	12.0
YLR378C	1096.0	1043.0	2437.0	2341.0	1729.0	2204.0	2181.0	1249.0
YLR380W	304.0	312.0	590.0	541.0	459.0	647.0	689.0	364.0
YLR381W	29.0	19.0	38.0	42.0	27.0	39.0	31.0	12.0
YLR382C	39.0	63.0	111.0	101.0	78.0	99.0	124.0	55.0
YLR383W	51.0	58.0	105.0	115.0	70.0	85.0	84.0	51.0
YLR384C	643.0	661.0	1760.0	1593.0	1134.0	1516.0	1240.0	662.0
YLR385C	11.0	14.0	26.0	34.0	16.0	27.0	19.0	2.0
YLR386W	169.0	162.0	358.0	353.0	235.0	277.0	264.0	145.0
YLR387C	309.0	331.0	912.0	975.0	477.0	636.0	613.0	315.0
YLR388W	1537.0	1765.0	3779.0	3553.0	2485.0	2893.0	1907.0	1149.0
YLR389C	281.0	258.0	548.0	512.0	456.0	540.0	548.0	316.0
YLR390W	42.0	44.0	102.0	100.0	63.0	90.0	91.0	49.0
YLR390W-A	1815.0	2100.0	5440.0	5106.0	2743.0	3790.0	3845.0	1922.0
YLR392C	22.0	32.0	87.0	78.0	44.0	53.0	56.0	22.0
YLR393W	55.0	38.0	90.0	107.0	53.0	68.0	49.0	35.0
YLR395C	244.0	248.0	522.0	538.0	287.0	412.0	204.0	160.0
YLR396C	82.0	91.0	195.0	199.0	110.0	128.0	143.0	72.0
YLR397C	198.0	211.0	606.0	620.0	268.0	376.0	342.0	208.0
YLR398C	324.0	357.0	1105.0	922.0	593.0	717.0	772.0	363.0
YLR399C	383.0	433.0	593.0	606.0	622.0	759.0	522.0	311.0
YLR401C	270.0	295.0	844.0	799.0	323.0	450.0	454.0	292.0
YLR403W	151.0	160.0	503.0	471.0	241.0	302.0	315.0	153.0
YLR404W	36.0	19.0	70.0	66.0	44.0	53.0	53.0	23.0
YLR405W	57.0	59.0	107.0	126.0	83.0	102.0	69.0	39.0
YLR406C	1328.0	1477.0	3398.0	3234.0	2152.0	2656.0	2122.0	1269.0
YLR407W	84.0	84.0	192.0	203.0	128.0	145.0	107.0	67.0
YLR408C	21.0	36.0	93.0	93.0	39.0	44.0	52.0	24.0
YLR409C	315.0	287.0	1036.0	1076.0	445.0	616.0	652.0	305.0
YLR410W	526.0	569.0	1381.0	1289.0	844.0	990.0	1149.0	576.0
YLR411W	5.0	1.0	7.0	5.0	2.0	5.0	3.0	3.0
YLR412W	40.0	28.0	72.0	65.0	42.0	49.0	51.0	22.0
YLR413W	1344.0	1453.0	6550.0	6058.0	1612.0	1807.0	2162.0	1220.0
YLR414C	330.0	342.0	941.0	892.0	484.0	574.0	505.0	304.0
YLR417W	53.0	45.0	85.0	67.0	69.0	64.0	47.0	28.0
YLR418C	244.0	306.0	537.0	506.0	358.0	466.0	470.0	251.0
YLR419W	246.0	207.0	602.0	485.0	303.0	353.0	340.0	180.0
YLR420W	537.0	669.0	650.0	603.0	1439.0	1915.0	1227.0	665.0
YLR421C	237.0	282.0	836.0	828.0	401.0	512.0	478.0	294.0
YLR422W	87.0	99.0	212.0	221.0	127.0	152.0	153.0	82.0
YLR423C	20.0	30.0	51.0	65.0	45.0	38.0	29.0	27.0
YLR424W	35.0	38.0	74.0	80.0	60.0	66.0	54.0	29.0
YLR425W	39.0	45.0	95.0	88.0	68.0	83.0	77.0	44.0
YLR426W	33.0	36.0	63.0	48.0	53.0	60.0	58.0	33.0
YLR427W	74.0	87.0	156.0	194.0	142.0	188.0	149.0	87.0
YLR429W	692.0	815.0	1705.0	1633.0	1138.0	1514.0	1410.0	723.0
YLR430W	216.0	243.0	541.0	502.0	326.0	391.0	347.0	173.0
YLR431C	18.0	14.0	35.0	44.0	24.0	24.0	35.0	24.0
YLR432W	1436.0	1437.0	4817.0	4684.0	2500.0	3343.0	2752.0	1495.0
YLR433C	180.0	206.0	412.0	397.0	267.0	314.0	307.0	145.0
YLR435W	152.0	179.0	528.0	505.0	287.0	344.0	296.0	127.0
YLR436C	96.0	111.0	272.0	229.0	151.0	165.0	186.0	88.0
YLR437C	71.0	79.0	155.0	140.0	89.0	103.0	113.0	57.0
YLR438C-A	168.0	171.0	515.0	501.0	224.0	276.0	243.0	142.0
YLR438W	201.0	187.0	309.0	360.0	350.0	517.0	531.0	272.0
YLR439W	87.0	87.0	190.0	160.0	117.0	171.0	150.0	80.0
YLR440C	155.0	146.0	297.0	333.0	210.0	264.0	234.0	127.0
YLR441C	4655.0	4870.0	13525.0	12971.0	7645.0	9719.0	8630.0	4781.0
YLR442C	81.0	89.0	182.0	181.0	121.0	165.0	145.0	60.0
YLR443W	31.0	29.0	74.0	67.0	37.0	56.0	56.0	26.0
YLR446W	36.0	33.0	54.0	41.0	40.0	41.0	29.0	15.0
YLR447C	1196.0	1157.0	2857.0	2909.0	1947.0	2343.0	2013.0	1217.0
YLR448W	3615.0	3832.0	9542.0	8801.0	5815.0	7149.0	6213.0	3300.0
YLR449W	582.0	558.0	1053.0	1068.0	928.0	1219.0	1508.0	835.0
YLR450W	218.0	187.0	467.0	448.0	417.0	436.0	490.0	293.0
YLR451W	84.0	77.0	234.0	204.0	114.0	127.0	135.0	52.0
YLR452C	409.0	423.0	946.0	946.0	508.0	645.0	630.0	277.0
YLR453C	9.0	12.0	25.0	29.0	18.0	17.0	17.0	11.0
YLR454W	157.0	148.0	314.0	279.0	222.0	171.0	284.0	161.0
YLR455W	85.0	68.0	163.0	163.0	110.0	132.0	108.0	37.0
YLR456W	16.0	13.0	32.0	38.0	24.0	23.0	23.0	18.0
YLR457C	15.0	22.0	55.0	41.0	33.0	28.0	32.0	18.0
YLR459W	136.0	114.0	273.0	302.0	205.0	266.0	192.0	142.0
YLR460C	8.0	1.0	109.0	98.0	6.0	10.0	39.0	21.0
YML001W	540.0	589.0	1307.0	1232.0	897.0	1080.0	933.0	509.0
YML003W	7.0	8.0	25.0	31.0	9.0	15.0	18.0	6.0
YML004C	705.0	724.0	1359.0	1346.0	939.0	1239.0	1011.0	520.0
YML005W	58.0	55.0	149.0	130.0	54.0	84.0	92.0	58.0
YML006C	53.0	38.0	178.0	105.0	100.0	86.0	105.0	55.0
YML007W	160.0	191.0	695.0	618.0	332.0	372.0	433.0	234.0
YML008C	1189.0	1156.0	3044.0	2721.0	2084.0	2535.0	2670.0	1366.0
YML009C	82.0	110.0	168.0	163.0	162.0	197.0	137.0	98.0
YML010W	878.0	1001.0	2437.0	2375.0	1583.0	2024.0	1795.0	915.0
YML011C	21.0	29.0	47.0	45.0	46.0	58.0	47.0	20.0
YML012W	527.0	493.0	909.0	845.0	836.0	1018.0	931.0	480.0
YML013W	153.0	164.0	442.0	431.0	214.0	245.0	283.0	191.0
YML014W	106.0	100.0	259.0	261.0	160.0	188.0	156.0	78.0
YML015C	38.0	46.0	144.0	141.0	73.0	87.0	83.0	43.0
YML016C	105.0	128.0	387.0	348.0	159.0	212.0	175.0	118.0
YML017W	324.0	369.0	837.0	824.0	541.0	634.0	588.0	344.0
YML018C	84.0	86.0	287.0	247.0	100.0	145.0	230.0	116.0
YML019W	142.0	132.0	381.0	296.0	201.0	227.0	235.0	125.0
YML020W	36.0	34.0	81.0	89.0	59.0	78.0	53.0	29.0
YML021C	90.0	116.0	253.0	206.0	174.0	205.0	183.0	112.0
YML022W	576.0	518.0	1602.0	1599.0	891.0	1306.0	1150.0	617.0
YML023C	24.0	18.0	39.0	40.0	31.0	37.0	29.0	20.0
YML024W	3748.0	3960.0	11646.0	11088.0	5781.0	7397.0	6657.0	3544.0
YML025C	117.0	112.0	225.0	224.0	160.0	195.0	157.0	97.0
YML026C	2438.0	2623.0	8235.0	7565.0	3931.0	5244.0	6254.0	2749.0
YML027W	134.0	163.0	238.0	224.0	216.0	250.0	158.0	135.0
YML028W	4932.0	5481.0	7229.0	7621.0	9529.0	13573.0	10278.0	5604.0
YML029W	128.0	150.0	304.0	247.0	194.0	281.0	200.0	119.0
YML030W	75.0	95.0	200.0	203.0	120.0	160.0	142.0	92.0
YML031W	165.0	154.0	318.0	325.0	232.0	307.0	280.0	179.0
YML032C	52.0	58.0	153.0	136.0	109.0	114.0	124.0	70.0
YML034W	165.0	197.0	442.0	392.0	270.0	310.0	337.0	208.0
YML035C	290.0	372.0	864.0	810.0	532.0	628.0	790.0	403.0
YML036W	57.0	43.0	119.0	115.0	77.0	115.0	87.0	44.0
YML037C	13.0	19.0	42.0	36.0	23.0	30.0	27.0	11.0
YML038C	82.0	72.0	286.0	273.0	135.0	146.0	202.0	114.0
YML041C	41.0	49.0	126.0	137.0	78.0	71.0	94.0	46.0
YML042W	6.0	7.0	22.0	14.0	8.0	8.0	11.0	8.0
YML043C	14.0	30.0	88.0	60.0	35.0	36.0	45.0	20.0
YML046W	83.0	98.0	220.0	197.0	136.0	184.0	137.0	75.0
YML047C	3.0	3.0	8.0	7.0	2.0	3.0	6.0	6.0
YML048W	520.0	526.0	1909.0	1802.0	792.0	1029.0	1508.0	755.0
YML049C	107.0	109.0	318.0	306.0	165.0	225.0	244.0	87.0
YML050W	8.0	17.0	19.0	31.0	30.0	41.0	19.0	9.0
YML051W	10.0	15.0	37.0	41.0	38.0	33.0	33.0	15.0
YML052W	503.0	467.0	956.0	885.0	672.0	811.0	617.0	351.0
YML053C	66.0	71.0	193.0	169.0	126.0	117.0	128.0	99.0
YML054C	11.0	7.0	11.0	11.0	9.0	14.0	4.0	3.0
YML055W	138.0	152.0	483.0	455.0	201.0	219.0	241.0	136.0
YML056C	798.0	929.0	1661.0	1527.0	2005.0	2787.0	1738.0	922.0
YML057W	220.0	252.0	492.0	500.0	299.0	401.0	340.0	180.0
YML058W	1116.0	1266.0	2354.0	2289.0	1761.0	2277.0	1269.0	801.0
YML058W-A	8.0	8.0	39.0	44.0	10.0	16.0	23.0	9.0
YML059C	172.0	135.0	349.0	318.0	228.0	262.0	242.0	142.0
YML060W	88.0	86.0	191.0	186.0	89.0	113.0	89.0	57.0
YML061C	66.0	70.0	179.0	188.0	95.0	132.0	160.0	71.0
YML062C	100.0	108.0	248.0	253.0	124.0	154.0	173.0	109.0
YML063W	6033.0	6374.0	19276.0	18055.0	9258.0	12151.0	10103.0	5378.0
YML064C	55.0	53.0	124.0	134.0	113.0	118.0	62.0	54.0
YML065W	85.0	89.0	212.0	196.0	157.0	203.0	193.0	73.0
YML067C	253.0	233.0	463.0	465.0	379.0	459.0	343.0	214.0
YML068W	10.0	10.0	27.0	32.0	24.0	21.0	27.0	7.0
YML069W	583.0	588.0	1414.0	1294.0	903.0	1137.0	1231.0	593.0
YML070W	931.0	1044.0	1842.0	1852.0	1460.0	1985.0	1682.0	805.0
YML071C	115.0	119.0	242.0	234.0	157.0	209.0	216.0	109.0
